countyfips,countyname,age,netMigration,geonum
000,Colorado,0,-1098.09,108000
000,Colorado,1,-1133.32,108000
000,Colorado,2,-1156.37,108000
000,Colorado,3,174.26,108000
000,Colorado,4,1183.95,108000
000,Colorado,5,1672.66,108000
000,Colorado,6,2794.45,108000
000,Colorado,7,1830.36,108000
000,Colorado,8,2001.57,108000
000,Colorado,9,3828.75,108000
000,Colorado,10,8960.38,108000
000,Colorado,11,7599.85,108000
000,Colorado,12,8070.9,108000
000,Colorado,13,7034.98,108000
000,Colorado,14,6181.54,108000
000,Colorado,15,6525.98,108000
000,Colorado,16,6595.07,108000
000,Colorado,17,5648.76,108000
000,Colorado,18,6112,108000
000,Colorado,19,6650.27,108000
000,Colorado,20,6214.39,108000
000,Colorado,21,6906.81,108000
000,Colorado,22,6584.21,108000
000,Colorado,23,8737.94,108000
000,Colorado,24,11047.61,108000
000,Colorado,25,12972.17,108000
000,Colorado,26,13693.73,108000
000,Colorado,27,14140.42,108000
000,Colorado,28,14675.41,108000
000,Colorado,29,13619.22,108000
000,Colorado,30,14569.75,108000
000,Colorado,31,12512.3,108000
000,Colorado,32,10697.86,108000
000,Colorado,33,8545.72,108000
000,Colorado,34,7037.4,108000
000,Colorado,35,5487.95,108000
000,Colorado,36,6474.37,108000
000,Colorado,37,4175.01,108000
000,Colorado,38,3544.96,108000
000,Colorado,39,3432.25,108000
000,Colorado,40,3079.64,108000
000,Colorado,41,6198.86,108000
000,Colorado,42,4961.72,108000
000,Colorado,43,4487.77,108000
000,Colorado,44,3098.63,108000
000,Colorado,45,1193.92,108000
000,Colorado,46,2647.01,108000
000,Colorado,47,2979.74,108000
000,Colorado,48,1961.62,108000
000,Colorado,49,2508.48,108000
000,Colorado,50,1826.07,108000
000,Colorado,51,3846.53,108000
000,Colorado,52,1116.47,108000
000,Colorado,53,2418.57,108000
000,Colorado,54,2569.32,108000
000,Colorado,55,941.74,108000
000,Colorado,56,2472.86,108000
000,Colorado,57,1477.44,108000
000,Colorado,58,1674.62,108000
000,Colorado,59,1639.98,108000
000,Colorado,60,122.05,108000
000,Colorado,61,1625.73,108000
000,Colorado,62,888.62,108000
000,Colorado,63,1742.14,108000
000,Colorado,64,5194.65,108000
000,Colorado,65,940.67,108000
000,Colorado,66,1138.29,108000
000,Colorado,67,1687.16,108000
000,Colorado,68,2315.77,108000
000,Colorado,69,1812.76,108000
000,Colorado,70,1139.55,108000
000,Colorado,71,1520.67,108000
000,Colorado,72,1576.24,108000
000,Colorado,73,1111.1,108000
000,Colorado,74,741.13,108000
000,Colorado,75,422.69,108000
000,Colorado,76,1343.98,108000
000,Colorado,77,527.29,108000
000,Colorado,78,503.16,108000
000,Colorado,79,712.99,108000
000,Colorado,80,646.91,108000
000,Colorado,81,1029.38,108000
000,Colorado,82,1202.66,108000
000,Colorado,83,1031.59,108000
000,Colorado,84,827.23,108000
000,Colorado,85,981.58,108000
000,Colorado,86,886.19,108000
000,Colorado,87,1455.27,108000
000,Colorado,88,694.97,108000
000,Colorado,89,1425.12,108000
000,Colorado,90,9786.05,108000
001,Adams,0,-134.99,108001
001,Adams,1,-281.42,108001
001,Adams,2,-316.18,108001
001,Adams,3,-64.42,108001
001,Adams,4,-33.87,108001
001,Adams,5,-10.78,108001
001,Adams,6,111.11,108001
001,Adams,7,122.79,108001
001,Adams,8,67.49,108001
001,Adams,9,185.94,108001
001,Adams,10,1022.03,108001
001,Adams,11,873.01,108001
001,Adams,12,1006.16,108001
001,Adams,13,741.11,108001
001,Adams,14,627.74,108001
001,Adams,15,615.65,108001
001,Adams,16,517.57,108001
001,Adams,17,463.07,108001
001,Adams,18,123.15,108001
001,Adams,19,-14.87,108001
001,Adams,20,75.08,108001
001,Adams,21,227.54,108001
001,Adams,22,543.63,108001
001,Adams,23,1048.07,108001
001,Adams,24,1357.34,108001
001,Adams,25,1792.69,108001
001,Adams,26,1951.29,108001
001,Adams,27,1934.53,108001
001,Adams,28,2289.26,108001
001,Adams,29,2484.14,108001
001,Adams,30,2470.61,108001
001,Adams,31,2185.7,108001
001,Adams,32,1982.39,108001
001,Adams,33,1635.78,108001
001,Adams,34,1468.82,108001
001,Adams,35,1294.94,108001
001,Adams,36,1251.36,108001
001,Adams,37,933.28,108001
001,Adams,38,710.4,108001
001,Adams,39,371.36,108001
001,Adams,40,594.08,108001
001,Adams,41,656.48,108001
001,Adams,42,431.7,108001
001,Adams,43,278.96,108001
001,Adams,44,296.35,108001
001,Adams,45,106.05,108001
001,Adams,46,132.82,108001
001,Adams,47,185.27,108001
001,Adams,48,-0.19,108001
001,Adams,49,76.62,108001
001,Adams,50,38.57,108001
001,Adams,51,334.58,108001
001,Adams,52,113.89,108001
001,Adams,53,251.55,108001
001,Adams,54,338.32,108001
001,Adams,55,161.69,108001
001,Adams,56,253.54,108001
001,Adams,57,286.47,108001
001,Adams,58,230.09,108001
001,Adams,59,240.82,108001
001,Adams,60,31.22,108001
001,Adams,61,166,108001
001,Adams,62,30.16,108001
001,Adams,63,144.66,108001
001,Adams,64,263.4,108001
001,Adams,65,50.84,108001
001,Adams,66,-50.93,108001
001,Adams,67,-52.07,108001
001,Adams,68,46.89,108001
001,Adams,69,-36.92,108001
001,Adams,70,-49.74,108001
001,Adams,71,-65.66,108001
001,Adams,72,-109,108001
001,Adams,73,25.39,108001
001,Adams,74,-33.34,108001
001,Adams,75,-103.69,108001
001,Adams,76,17.08,108001
001,Adams,77,32.38,108001
001,Adams,78,-46.88,108001
001,Adams,79,8.9,108001
001,Adams,80,-38.13,108001
001,Adams,81,20.29,108001
001,Adams,82,60.98,108001
001,Adams,83,19.59,108001
001,Adams,84,-12.76,108001
001,Adams,85,6.98,108001
001,Adams,86,19.49,108001
001,Adams,87,55.95,108001
001,Adams,88,-12.72,108001
001,Adams,89,5.92,108001
001,Adams,90,520.28,108001
003,Alamosa,0,-11.99,108003
003,Alamosa,1,-10.46,108003
003,Alamosa,2,-1.51,108003
003,Alamosa,3,-26.81,108003
003,Alamosa,4,14.14,108003
003,Alamosa,5,-21.13,108003
003,Alamosa,6,-55.15,108003
003,Alamosa,7,-15.66,108003
003,Alamosa,8,-24.67,108003
003,Alamosa,9,-6.43,108003
003,Alamosa,10,-2.66,108003
003,Alamosa,11,-8.5,108003
003,Alamosa,12,-16.33,108003
003,Alamosa,13,-2.67,108003
003,Alamosa,14,-19.76,108003
003,Alamosa,15,12,108003
003,Alamosa,16,-10.97,108003
003,Alamosa,17,4.21,108003
003,Alamosa,18,44.99,108003
003,Alamosa,19,141,108003
003,Alamosa,20,141.22,108003
003,Alamosa,21,97.28,108003
003,Alamosa,22,103.21,108003
003,Alamosa,23,103.94,108003
003,Alamosa,24,31.19,108003
003,Alamosa,25,44.62,108003
003,Alamosa,26,-1.94,108003
003,Alamosa,27,-20.51,108003
003,Alamosa,28,-139.8,108003
003,Alamosa,29,-254.08,108003
003,Alamosa,30,-161.06,108003
003,Alamosa,31,-91.12,108003
003,Alamosa,32,-109.68,108003
003,Alamosa,33,-106.3,108003
003,Alamosa,34,-58.45,108003
003,Alamosa,35,1.17,108003
003,Alamosa,36,-19.01,108003
003,Alamosa,37,-2.31,108003
003,Alamosa,38,2.85,108003
003,Alamosa,39,6.76,108003
003,Alamosa,40,-6.92,108003
003,Alamosa,41,-8.64,108003
003,Alamosa,42,5.48,108003
003,Alamosa,43,5.9,108003
003,Alamosa,44,9.36,108003
003,Alamosa,45,5.3,108003
003,Alamosa,46,12.25,108003
003,Alamosa,47,24.58,108003
003,Alamosa,48,21.24,108003
003,Alamosa,49,19.68,108003
003,Alamosa,50,20.68,108003
003,Alamosa,51,28.21,108003
003,Alamosa,52,17.91,108003
003,Alamosa,53,14.61,108003
003,Alamosa,54,8.46,108003
003,Alamosa,55,16.72,108003
003,Alamosa,56,24.58,108003
003,Alamosa,57,4.76,108003
003,Alamosa,58,8.53,108003
003,Alamosa,59,18.44,108003
003,Alamosa,60,-8.26,108003
003,Alamosa,61,0.77,108003
003,Alamosa,62,36.27,108003
003,Alamosa,63,23.59,108003
003,Alamosa,64,29.36,108003
003,Alamosa,65,31.27,108003
003,Alamosa,66,16.39,108003
003,Alamosa,67,29.39,108003
003,Alamosa,68,1.52,108003
003,Alamosa,69,4.08,108003
003,Alamosa,70,-1.29,108003
003,Alamosa,71,10.82,108003
003,Alamosa,72,30.21,108003
003,Alamosa,73,14.99,108003
003,Alamosa,74,6.04,108003
003,Alamosa,75,12.4,108003
003,Alamosa,76,2.8,108003
003,Alamosa,77,4.58,108003
003,Alamosa,78,2.9,108003
003,Alamosa,79,6.45,108003
003,Alamosa,80,12.53,108003
003,Alamosa,81,9.02,108003
003,Alamosa,82,11.28,108003
003,Alamosa,83,25.27,108003
003,Alamosa,84,13.64,108003
003,Alamosa,85,9.77,108003
003,Alamosa,86,0.66,108003
003,Alamosa,87,5.89,108003
003,Alamosa,88,6.61,108003
003,Alamosa,89,16.55,108003
003,Alamosa,90,9.57,108003
005,Arapahoe,0,-156.74,108005
005,Arapahoe,1,-22.04,108005
005,Arapahoe,2,-33.01,108005
005,Arapahoe,3,117.8,108005
005,Arapahoe,4,281.18,108005
005,Arapahoe,5,282.14,108005
005,Arapahoe,6,438.45,108005
005,Arapahoe,7,398.33,108005
005,Arapahoe,8,605.99,108005
005,Arapahoe,9,703.65,108005
005,Arapahoe,10,1474.68,108005
005,Arapahoe,11,1351.2,108005
005,Arapahoe,12,1283.65,108005
005,Arapahoe,13,1331.02,108005
005,Arapahoe,14,1210.9,108005
005,Arapahoe,15,1170.92,108005
005,Arapahoe,16,1354.1,108005
005,Arapahoe,17,1170.41,108005
005,Arapahoe,18,238.15,108005
005,Arapahoe,19,-1247.48,108005
005,Arapahoe,20,-1550.21,108005
005,Arapahoe,21,-1060.98,108005
005,Arapahoe,22,-1034.84,108005
005,Arapahoe,23,-252.96,108005
005,Arapahoe,24,684.7,108005
005,Arapahoe,25,727.91,108005
005,Arapahoe,26,1152.14,108005
005,Arapahoe,27,1285.22,108005
005,Arapahoe,28,2338.52,108005
005,Arapahoe,29,3416.97,108005
005,Arapahoe,30,3236,108005
005,Arapahoe,31,2999.63,108005
005,Arapahoe,32,2480.15,108005
005,Arapahoe,33,1845.62,108005
005,Arapahoe,34,1391.79,108005
005,Arapahoe,35,989.71,108005
005,Arapahoe,36,1250.88,108005
005,Arapahoe,37,738.48,108005
005,Arapahoe,38,574.24,108005
005,Arapahoe,39,725.01,108005
005,Arapahoe,40,581.07,108005
005,Arapahoe,41,912.53,108005
005,Arapahoe,42,675.16,108005
005,Arapahoe,43,641.83,108005
005,Arapahoe,44,315.39,108005
005,Arapahoe,45,201.72,108005
005,Arapahoe,46,477.14,108005
005,Arapahoe,47,329.03,108005
005,Arapahoe,48,133.22,108005
005,Arapahoe,49,-16.87,108005
005,Arapahoe,50,35.8,108005
005,Arapahoe,51,49.7,108005
005,Arapahoe,52,-169.54,108005
005,Arapahoe,53,-93.29,108005
005,Arapahoe,54,-185.67,108005
005,Arapahoe,55,-339.32,108005
005,Arapahoe,56,-333.97,108005
005,Arapahoe,57,-326.65,108005
005,Arapahoe,58,-537.96,108005
005,Arapahoe,59,-515.49,108005
005,Arapahoe,60,-668.43,108005
005,Arapahoe,61,-558.1,108005
005,Arapahoe,62,-788.78,108005
005,Arapahoe,63,-419.48,108005
005,Arapahoe,64,36.8,108005
005,Arapahoe,65,-477.14,108005
005,Arapahoe,66,-379.66,108005
005,Arapahoe,67,-355.8,108005
005,Arapahoe,68,-124.09,108005
005,Arapahoe,69,-182.79,108005
005,Arapahoe,70,-202.17,108005
005,Arapahoe,71,-148.57,108005
005,Arapahoe,72,-10.94,108005
005,Arapahoe,73,-120.41,108005
005,Arapahoe,74,-137.21,108005
005,Arapahoe,75,-15.84,108005
005,Arapahoe,76,59.56,108005
005,Arapahoe,77,15.75,108005
005,Arapahoe,78,-7.06,108005
005,Arapahoe,79,96.76,108005
005,Arapahoe,80,85.1,108005
005,Arapahoe,81,77.61,108005
005,Arapahoe,82,196.91,108005
005,Arapahoe,83,40.84,108005
005,Arapahoe,84,102.42,108005
005,Arapahoe,85,102.77,108005
005,Arapahoe,86,136.52,108005
005,Arapahoe,87,208.02,108005
005,Arapahoe,88,175.39,108005
005,Arapahoe,89,120.45,108005
005,Arapahoe,90,1532.32,108005
007,Archuleta,0,2.49,108007
007,Archuleta,1,6.44,108007
007,Archuleta,2,-2.57,108007
007,Archuleta,3,-4.33,108007
007,Archuleta,4,6.39,108007
007,Archuleta,5,21.88,108007
007,Archuleta,6,-3.36,108007
007,Archuleta,7,12.12,108007
007,Archuleta,8,8.12,108007
007,Archuleta,9,14.87,108007
007,Archuleta,10,40.6,108007
007,Archuleta,11,49.71,108007
007,Archuleta,12,20.61,108007
007,Archuleta,13,44.32,108007
007,Archuleta,14,46.21,108007
007,Archuleta,15,42.36,108007
007,Archuleta,16,4.32,108007
007,Archuleta,17,41.11,108007
007,Archuleta,18,-24.77,108007
007,Archuleta,19,-31.64,108007
007,Archuleta,20,-32.25,108007
007,Archuleta,21,-79.27,108007
007,Archuleta,22,-69.82,108007
007,Archuleta,23,-73.64,108007
007,Archuleta,24,-62.33,108007
007,Archuleta,25,-77.41,108007
007,Archuleta,26,-51.5,108007
007,Archuleta,27,-35.56,108007
007,Archuleta,28,-2.95,108007
007,Archuleta,29,32.93,108007
007,Archuleta,30,52.12,108007
007,Archuleta,31,46.12,108007
007,Archuleta,32,52,108007
007,Archuleta,33,39.63,108007
007,Archuleta,34,34.36,108007
007,Archuleta,35,50.05,108007
007,Archuleta,36,31.88,108007
007,Archuleta,37,34.59,108007
007,Archuleta,38,26.19,108007
007,Archuleta,39,25.04,108007
007,Archuleta,40,46.12,108007
007,Archuleta,41,42.11,108007
007,Archuleta,42,55.6,108007
007,Archuleta,43,37.78,108007
007,Archuleta,44,41.58,108007
007,Archuleta,45,44.4,108007
007,Archuleta,46,57.15,108007
007,Archuleta,47,49.18,108007
007,Archuleta,48,51.9,108007
007,Archuleta,49,77.44,108007
007,Archuleta,50,73.86,108007
007,Archuleta,51,30.69,108007
007,Archuleta,52,77.8,108007
007,Archuleta,53,84.47,108007
007,Archuleta,54,57.84,108007
007,Archuleta,55,41.27,108007
007,Archuleta,56,81.63,108007
007,Archuleta,57,63.92,108007
007,Archuleta,58,59.16,108007
007,Archuleta,59,105.74,108007
007,Archuleta,60,96.9,108007
007,Archuleta,61,108.6,108007
007,Archuleta,62,112,108007
007,Archuleta,63,106.87,108007
007,Archuleta,64,89.37,108007
007,Archuleta,65,61.54,108007
007,Archuleta,66,41.07,108007
007,Archuleta,67,49.26,108007
007,Archuleta,68,50.36,108007
007,Archuleta,69,34.51,108007
007,Archuleta,70,37.72,108007
007,Archuleta,71,24.21,108007
007,Archuleta,72,24.17,108007
007,Archuleta,73,37.46,108007
007,Archuleta,74,18.31,108007
007,Archuleta,75,7.35,108007
007,Archuleta,76,30.3,108007
007,Archuleta,77,-11.38,108007
007,Archuleta,78,0.91,108007
007,Archuleta,79,8.41,108007
007,Archuleta,80,6.88,108007
007,Archuleta,81,7.56,108007
007,Archuleta,82,8.78,108007
007,Archuleta,83,3.4,108007
007,Archuleta,84,-0.08,108007
007,Archuleta,85,12.25,108007
007,Archuleta,86,10.32,108007
007,Archuleta,87,16.34,108007
007,Archuleta,88,8.99,108007
007,Archuleta,89,6.96,108007
007,Archuleta,90,129.65,108007
009,Baca,0,-0.5,108009
009,Baca,1,7.44,108009
009,Baca,2,5.19,108009
009,Baca,3,0.19,108009
009,Baca,4,6.45,108009
009,Baca,5,4.45,108009
009,Baca,6,8.45,108009
009,Baca,7,5.2,108009
009,Baca,8,5.95,108009
009,Baca,9,7.45,108009
009,Baca,10,-3.52,108009
009,Baca,11,-11.37,108009
009,Baca,12,0.19,108009
009,Baca,13,-3.5,108009
009,Baca,14,-4.41,108009
009,Baca,15,1.82,108009
009,Baca,16,2.4,108009
009,Baca,17,-1.46,108009
009,Baca,18,-6.76,108009
009,Baca,19,-14.74,108009
009,Baca,20,-31.17,108009
009,Baca,21,-38.22,108009
009,Baca,22,-36.13,108009
009,Baca,23,-39.26,108009
009,Baca,24,-36.34,108009
009,Baca,25,-30.71,108009
009,Baca,26,-31.91,108009
009,Baca,27,-44,108009
009,Baca,28,-16.35,108009
009,Baca,29,14.5,108009
009,Baca,30,11.46,108009
009,Baca,31,11.57,108009
009,Baca,32,7.93,108009
009,Baca,33,1.18,108009
009,Baca,34,2.04,108009
009,Baca,35,-4.56,108009
009,Baca,36,1.5,108009
009,Baca,37,8.38,108009
009,Baca,38,2.82,108009
009,Baca,39,1.47,108009
009,Baca,40,6.24,108009
009,Baca,41,8.44,108009
009,Baca,42,-0.88,108009
009,Baca,43,0.93,108009
009,Baca,44,7.46,108009
009,Baca,45,6.46,108009
009,Baca,46,2.12,108009
009,Baca,47,11.63,108009
009,Baca,48,8.01,108009
009,Baca,49,12.12,108009
009,Baca,50,-7.11,108009
009,Baca,51,11.34,108009
009,Baca,52,8.79,108009
009,Baca,53,13.48,108009
009,Baca,54,6.79,108009
009,Baca,55,7.41,108009
009,Baca,56,8.85,108009
009,Baca,57,13.6,108009
009,Baca,58,11.97,108009
009,Baca,59,9.18,108009
009,Baca,60,7.82,108009
009,Baca,61,15.92,108009
009,Baca,62,13.81,108009
009,Baca,63,23.42,108009
009,Baca,64,24.48,108009
009,Baca,65,25.78,108009
009,Baca,66,12.96,108009
009,Baca,67,16.84,108009
009,Baca,68,11.31,108009
009,Baca,69,12.31,108009
009,Baca,70,9.12,108009
009,Baca,71,23.36,108009
009,Baca,72,7.69,108009
009,Baca,73,12.71,108009
009,Baca,74,23.42,108009
009,Baca,75,20.68,108009
009,Baca,76,16.78,108009
009,Baca,77,10.08,108009
009,Baca,78,15.15,108009
009,Baca,79,-6.45,108009
009,Baca,80,3.38,108009
009,Baca,81,17.7,108009
009,Baca,82,8.85,108009
009,Baca,83,1.93,108009
009,Baca,84,14.34,108009
009,Baca,85,0.07,108009
009,Baca,86,9.63,108009
009,Baca,87,9.87,108009
009,Baca,88,16.08,108009
009,Baca,89,10.14,108009
009,Baca,90,55.61,108009
011,Bent,0,-1.5,108011
011,Bent,1,-2.3,108011
011,Bent,2,-7.06,108011
011,Bent,3,-9.07,108011
011,Bent,4,3.17,108011
011,Bent,5,-3.83,108011
011,Bent,6,-6.58,108011
011,Bent,7,-3.58,108011
011,Bent,8,-3.83,108011
011,Bent,9,2.4,108011
011,Bent,10,-5.5,108011
011,Bent,11,-15.84,108011
011,Bent,12,0.44,108011
011,Bent,13,4.43,108011
011,Bent,14,-1.69,108011
011,Bent,15,-8.95,108011
011,Bent,16,-2.75,108011
011,Bent,17,-7.87,108011
011,Bent,18,-11.24,108011
011,Bent,19,-27.79,108011
011,Bent,20,-20.93,108011
011,Bent,21,18.18,108011
011,Bent,22,11.72,108011
011,Bent,23,28.64,108011
011,Bent,24,29.76,108011
011,Bent,25,30.53,108011
011,Bent,26,58.64,108011
011,Bent,27,23.81,108011
011,Bent,28,34.26,108011
011,Bent,29,62.17,108011
011,Bent,30,43.47,108011
011,Bent,31,24.69,108011
011,Bent,32,18.68,108011
011,Bent,33,23.09,108011
011,Bent,34,22.27,108011
011,Bent,35,45.59,108011
011,Bent,36,37.3,108011
011,Bent,37,8.12,108011
011,Bent,38,35.5,108011
011,Bent,39,24.37,108011
011,Bent,40,48.07,108011
011,Bent,41,26.31,108011
011,Bent,42,9.18,108011
011,Bent,43,26.62,108011
011,Bent,44,32.54,108011
011,Bent,45,32.18,108011
011,Bent,46,15.31,108011
011,Bent,47,35.03,108011
011,Bent,48,17.09,108011
011,Bent,49,20.12,108011
011,Bent,50,22.39,108011
011,Bent,51,23.85,108011
011,Bent,52,20.71,108011
011,Bent,53,20.65,108011
011,Bent,54,18.2,108011
011,Bent,55,32.19,108011
011,Bent,56,30.98,108011
011,Bent,57,20.52,108011
011,Bent,58,13.72,108011
011,Bent,59,17.78,108011
011,Bent,60,30.02,108011
011,Bent,61,27.8,108011
011,Bent,62,9.66,108011
011,Bent,63,35.34,108011
011,Bent,64,19.47,108011
011,Bent,65,23,108011
011,Bent,66,17.76,108011
011,Bent,67,20.68,108011
011,Bent,68,24.68,108011
011,Bent,69,15.15,108011
011,Bent,70,18.05,108011
011,Bent,71,30.93,108011
011,Bent,72,15.85,108011
011,Bent,73,19.84,108011
011,Bent,74,20.57,108011
011,Bent,75,5.96,108011
011,Bent,76,12.6,108011
011,Bent,77,3.14,108011
011,Bent,78,11.46,108011
011,Bent,79,13.12,108011
011,Bent,80,3.23,108011
011,Bent,81,15.55,108011
011,Bent,82,5.25,108011
011,Bent,83,1.62,108011
011,Bent,84,10.24,108011
011,Bent,85,0.51,108011
011,Bent,86,2.32,108011
011,Bent,87,6.32,108011
011,Bent,88,3.95,108011
011,Bent,89,2.11,108011
011,Bent,90,64.19,108011
013,Boulder,0,-55.75,108013
013,Boulder,1,-34.91,108013
013,Boulder,2,-71.29,108013
013,Boulder,3,66.08,108013
013,Boulder,4,-13.51,108013
013,Boulder,5,70.9,108013
013,Boulder,6,70.85,108013
013,Boulder,7,22.81,108013
013,Boulder,8,-99.45,108013
013,Boulder,9,-208.73,108013
013,Boulder,10,334.14,108013
013,Boulder,11,194.23,108013
013,Boulder,12,344.24,108013
013,Boulder,13,256.56,108013
013,Boulder,14,155.21,108013
013,Boulder,15,72.17,108013
013,Boulder,16,185.45,108013
013,Boulder,17,54.53,108013
013,Boulder,18,1254.36,108013
013,Boulder,19,3098.03,108013
013,Boulder,20,3581.38,108013
013,Boulder,21,3338.17,108013
013,Boulder,22,2752.75,108013
013,Boulder,23,1640.04,108013
013,Boulder,24,886.25,108013
013,Boulder,25,996.55,108013
013,Boulder,26,673.34,108013
013,Boulder,27,606.92,108013
013,Boulder,28,-638.05,108013
013,Boulder,29,-2301.06,108013
013,Boulder,30,-1849.34,108013
013,Boulder,31,-1928.76,108013
013,Boulder,32,-1891.22,108013
013,Boulder,33,-1117.98,108013
013,Boulder,34,-782.76,108013
013,Boulder,35,-625.5,108013
013,Boulder,36,-486.08,108013
013,Boulder,37,-646.86,108013
013,Boulder,38,-676.78,108013
013,Boulder,39,-529,108013
013,Boulder,40,-375.54,108013
013,Boulder,41,40.72,108013
013,Boulder,42,-92.41,108013
013,Boulder,43,-138.48,108013
013,Boulder,44,-149.01,108013
013,Boulder,45,-208.25,108013
013,Boulder,46,-101.98,108013
013,Boulder,47,-238.96,108013
013,Boulder,48,-191.91,108013
013,Boulder,49,-345.74,108013
013,Boulder,50,-278.61,108013
013,Boulder,51,-206.55,108013
013,Boulder,52,-525.61,108013
013,Boulder,53,-428.88,108013
013,Boulder,54,-346.34,108013
013,Boulder,55,-483.57,108013
013,Boulder,56,-332.44,108013
013,Boulder,57,-559.43,108013
013,Boulder,58,-475.69,108013
013,Boulder,59,-432.8,108013
013,Boulder,60,-502.98,108013
013,Boulder,61,-423.52,108013
013,Boulder,62,-469.59,108013
013,Boulder,63,-479.21,108013
013,Boulder,64,-131.08,108013
013,Boulder,65,-248.98,108013
013,Boulder,66,-260.38,108013
013,Boulder,67,-128.99,108013
013,Boulder,68,-147.27,108013
013,Boulder,69,-212.86,108013
013,Boulder,70,-108.52,108013
013,Boulder,71,-62.73,108013
013,Boulder,72,-72.12,108013
013,Boulder,73,-6.17,108013
013,Boulder,74,-100.23,108013
013,Boulder,75,-47.58,108013
013,Boulder,76,-27.32,108013
013,Boulder,77,-73.21,108013
013,Boulder,78,-17.85,108013
013,Boulder,79,28.62,108013
013,Boulder,80,14.21,108013
013,Boulder,81,75.07,108013
013,Boulder,82,26.02,108013
013,Boulder,83,80.33,108013
013,Boulder,84,88.24,108013
013,Boulder,85,106.27,108013
013,Boulder,86,96.76,108013
013,Boulder,87,95.25,108013
013,Boulder,88,111.93,108013
013,Boulder,89,134.28,108013
013,Boulder,90,860.26,108013
014,Broomfield,0,1.75,108014
014,Broomfield,1,33.97,108014
014,Broomfield,2,74.73,108014
014,Broomfield,3,139.74,108014
014,Broomfield,4,169.5,108014
014,Broomfield,5,228.75,108014
014,Broomfield,6,268.51,108014
014,Broomfield,7,192.26,108014
014,Broomfield,8,474.26,108014
014,Broomfield,9,383.51,108014
014,Broomfield,10,272.51,108014
014,Broomfield,11,229.13,108014
014,Broomfield,12,219.45,108014
014,Broomfield,13,184.17,108014
014,Broomfield,14,193.83,108014
014,Broomfield,15,148.1,108014
014,Broomfield,16,134.6,108014
014,Broomfield,17,140.64,108014
014,Broomfield,18,47.89,108014
014,Broomfield,19,-98.46,108014
014,Broomfield,20,-127.05,108014
014,Broomfield,21,-65.17,108014
014,Broomfield,22,-46.73,108014
014,Broomfield,23,23.12,108014
014,Broomfield,24,76.99,108014
014,Broomfield,25,50.23,108014
014,Broomfield,26,154.32,108014
014,Broomfield,27,185.1,108014
014,Broomfield,28,230.27,108014
014,Broomfield,29,333.19,108014
014,Broomfield,30,421.62,108014
014,Broomfield,31,430.9,108014
014,Broomfield,32,429.12,108014
014,Broomfield,33,445.64,108014
014,Broomfield,34,447.17,108014
014,Broomfield,35,422.29,108014
014,Broomfield,36,358.02,108014
014,Broomfield,37,371.72,108014
014,Broomfield,38,387.51,108014
014,Broomfield,39,369.88,108014
014,Broomfield,40,367.7,108014
014,Broomfield,41,372.52,108014
014,Broomfield,42,269.9,108014
014,Broomfield,43,177.75,108014
014,Broomfield,44,182.29,108014
014,Broomfield,45,139.18,108014
014,Broomfield,46,144.22,108014
014,Broomfield,47,129.71,108014
014,Broomfield,48,132.48,108014
014,Broomfield,49,136.32,108014
014,Broomfield,50,65.73,108014
014,Broomfield,51,100.85,108014
014,Broomfield,52,54.17,108014
014,Broomfield,53,107.94,108014
014,Broomfield,54,90.84,108014
014,Broomfield,55,97.32,108014
014,Broomfield,56,128.24,108014
014,Broomfield,57,54.47,108014
014,Broomfield,58,79.36,108014
014,Broomfield,59,88.91,108014
014,Broomfield,60,62.3,108014
014,Broomfield,61,79,108014
014,Broomfield,62,74.76,108014
014,Broomfield,63,118.84,108014
014,Broomfield,64,98.15,108014
014,Broomfield,65,117.38,108014
014,Broomfield,66,90.51,108014
014,Broomfield,67,120.79,108014
014,Broomfield,68,123.83,108014
014,Broomfield,69,112.79,108014
014,Broomfield,70,91.72,108014
014,Broomfield,71,109.62,108014
014,Broomfield,72,112.08,108014
014,Broomfield,73,84.58,108014
014,Broomfield,74,113.03,108014
014,Broomfield,75,98.06,108014
014,Broomfield,76,73.9,108014
014,Broomfield,77,81.55,108014
014,Broomfield,78,72.6,108014
014,Broomfield,79,76.15,108014
014,Broomfield,80,75.87,108014
014,Broomfield,81,100.95,108014
014,Broomfield,82,59.24,108014
014,Broomfield,83,47.26,108014
014,Broomfield,84,58.85,108014
014,Broomfield,85,56.97,108014
014,Broomfield,86,66.37,108014
014,Broomfield,87,37.5,108014
014,Broomfield,88,52.32,108014
014,Broomfield,89,34.58,108014
014,Broomfield,90,300.16,108014
015,Chaffee,0,10.5,108015
015,Chaffee,1,1.03,108015
015,Chaffee,2,18.25,108015
015,Chaffee,3,12.97,108015
015,Chaffee,4,22.2,108015
015,Chaffee,5,10.68,108015
015,Chaffee,6,20.67,108015
015,Chaffee,7,19.41,108015
015,Chaffee,8,35.15,108015
015,Chaffee,9,21.15,108015
015,Chaffee,10,25.99,108015
015,Chaffee,11,2.41,108015
015,Chaffee,12,18.27,108015
015,Chaffee,13,26.71,108015
015,Chaffee,14,24.73,108015
015,Chaffee,15,26.96,108015
015,Chaffee,16,44.59,108015
015,Chaffee,17,29.12,108015
015,Chaffee,18,23.74,108015
015,Chaffee,19,-40.61,108015
015,Chaffee,20,-29.25,108015
015,Chaffee,21,-22.97,108015
